scholar_index,name_letters,name_arabic,birth_greg,death_greg,places_of_stay
38137,Hamd bin Yahya bin Han'i,حامد بن يحيى بن هانئ,0,857,"Bulkh, Tursus"
38139,Hbysh bin Mbshr,حبيش بن مبشر,0,873,
38140,Hjaj bin Muhammad al-Khwlany,حجاج بن محمد الخولاني الحمصي,0,0,al-Hims
38141,Hajjaj bin,(Yusuf bin) Abi Mani' حجاج بن يوسف بن أبي منيع,0,0,
38142,Hajjaj al-Darir,حجاج الضرير,0,0,
38143,Hsan bin Hsan al-Wasty,حسان بن حسان الواسطي,0,0,al-Wasit
38144,al-Hasan bin Ahmed bin Habib ا,لحسن بن أحمد بن حبيب,0,905,"Tursus, Nisa'"
38146,al-Hasan bin Isma'il bin Sulaiman ا,لحسن بن إسماعيل بن سليمان,0,0,Musaysa
38148,al-Hasan bin Ja'far al-Bukhari ا,لحسن بن جعفر البخاري,0,0,Bukhara
38149,al-Hasan bin Hammad al-Bajli ا,لحسن بن حماد البجلي,0,0,
38150,al-Hasan bin Hammad al-Muradi ا,لحسن بن حماد المرادي,0,0,
38151,al-Hasan bin Hammad bin Hamran ا,لحسن بن حماد بن حمران العطار المروزي,0,0,Merv
38152,al-Hasan bin Hammad al-Wasti ا,لحسن بن حماد الواسطي,0,0,Wasit
38154,al-Hasan bin Khmyr ا,لحسن بن خمير,0,0,al-Hims
38155,al-Hasan bin Shja' bin Rja'a ا,لحسن بن شجاع بن رجاء,0,859,Bulkh
38156,al-Hasan bin 'Amr ا,لحسن بن عمرو السجستاني,0,840,
38157,al-Hasan bin 'Amr Tarsusu ا,لحسن بن عمرو طرسوسي,0,0,
38159,al-Hasan bin Waq' bin al-Qasim ا,لحسن بن واقع بن القاسم,0,836,al-Ramla
38160,al-Hasan bin Yahya bin Kathir ا,لحسن بن يحيى بن كثير,0,0,"Musaysa, Nisa'"
38161,al-Hasan bin Yahya ا,لحسن بن يحيى,0,872,al-Ramla
38162,al-Hasan bin Yazid al-Hazimi ا,لحسن بن يزيد حزامي,0,0,
38163,al-Hasan bin Yusuf ا,لحسن بن يوسف,0,0,
38164,al-Husain bin Ishaq al-Wasty ا,لحسين بن إسحاق الواسطي,0,0,al-Wasit
38165,al-Husain bin Ishaq ا,لحسين بن إسحاق,0,0,
38166,al-Husain bin Bashr ا,لحسين بن بشر,0,0,
38167,al-Husain bin Byan al-Shlatha'iy ا,لحسين بن بيان الشلاثائي,0,0,
38168,al-Husain bin Byan al-Skry ا,لحسين بن بيان العسكري متأخر,0,0,
38169,al-Husain bin al-Jnyd al-Damghany ا,لحسين بن الجنيد الدامغاني القومسي,0,0,
38172,al-Husain bin 'Abdur Rahman al-Jarjani ا,لحسين بن عبد الرحمن الجرجاني,0,868,
38173,al-Husain bin 'Abdur Rahman ا,لحسين بن عبد الرحمن,0,0,Nisa'
38174,al-Husain bin 'Ali bin Yazid ا,لحسين بن علي بن يزيد,0,863,
38175,al-Husain bin Ayash ا,لحسين بن عياش,0,820,
38177,al-Husain bin Abi Sari ا,لحسين بن أبي السري العسقلاني,0,855,'Asqalan
38178,al-Husain bin Muhammad bin Ja'far ا,لحسين بن محمد بن جعفر,0,0,Bulkh
38180,al-Husain bin Muhammad bin ا,لحسين بن محمد,0,0,al-Wasit
38181,al-Husain bin Mnswr bin Ja'far ا,لحسين بن منصور بن جعفر,0,853,Nisapur
38182,al-Husain bin Mansur al-Tawil ا,لحسين بن منصور الطويل,0,0,al-Wasit
38183,al-Husain bin Mansur Kisa'i ا,لحسين بن منصور كسائي,0,0,
38184,al-Husain bin Mansur Raqqi ا,لحسين بن منصور رقي,0,0,"Raqqa ,  Baghdad"
38187,Hafs bin 'Umar bin 'Abdur Rahman al-Razi,حفص بن عمر بن عبد الرحمن الرازي,0,0,
38188,Hafs bin 'Umar bin 'Abdul 'Aziz,حفص بن عمر بن عبد العزيز,0,622,
38189,Ahd'hma Hafs bin,أحدهما حفص بن,0,0,
38190,Walthany Hafs bin,والثاني حفص,0,851,
38191,al-Hakam bin al-Mbark al-Bahly ا,لحكم بن المبارك الباهلي مولاهم,0,829,Bulkh
38193,Hkym bin Syf bin Hkym,حكيم بن سيف بن حكيم,0,853,al-Raqqa
38196,Hamza bin Sa'id al-Marwzi,حمزة بن سعد المروزي,0,0,"Merv, Tursus"
38197,Hamza bin al-Mughira al-Marwazi,حمزة بن المغيرة المروزي,0,0,Merv
38198,Hameedd bin Zanjuya,حميد بن مخلد بن قتيبة - بن زنجويه,0,866,Nisa'
38200,Kharija bin Mus'ab bin Kharija,خارجة بن مصعب بن خارجة,0,878,
38202,Khalid bin 'Amr al-Slfy,خالد بن عمرو السلفي,0,0,al-Hims
38203,Khalid bin Abi Yazid al-Qarni,خالد بن أبي يزيد القرني,0,0,
38204,Khshysh bin Asrm bin al-'Aswad,خشيش بن أصرم بن الأسود,0,816,Nisa'
38205,al-Khdr bin Muhammad bin Shja' ا,لخضر بن محمد بن شجاع,0,837,
38207,Khalaf bin Salm al-Makharrami,خلف بن سالم المخرمي,0,846,
38208,Khlf bin Muhammad bin 'Isa,خلف بن محمد بن عيسى,0,888,al-Wasit
38209,Khlf bin Musa bin Khlf,خلف بن موسى بن خلف,0,836,
38210,Da'ud bin Umayya al-Azdy,داود بن أمية الأزدي,0,0,
38211,Da'ud bin Sulaiman bin Hafs,داود بن سليمان بن حفص,0,0,
38212,Da'ud bin Mkhraq,داود بن مخراق ويقال,0,855,
38213,Rashid bin Sa'id bin Rashid,راشد بن سعيد بن راشد,0,858,al-Ramla
38214,al-Rabi' bin Muhammad bin 'Isa ا,لربيع بن محمد بن عيسى,0,0,
38228,Sa'id bin Hafs bin,سعيد بن حفص بن,0,852,
38229,Sa'id bin Dhu'ayb,سعيد بن ذؤيب,0,0,"Nisa', Merv"
38230,Sa'id bin Sa'd bin Ayoub,سعيد بن سعد بن أيوب,0,0,al-Ray
38231,Sa'id bin 'Abdur Rahman bin Hasaan,سعيد بن عبد الرحمن بن حسان,0,864,
38232,Sa'id bin 'Amr bin Sa'id,سعيد بن عمرو بن سعيد,0,0,al-Hims
38233,Sa'id bin 'Amr al-Hadrami,سعيد بن عمرو الحضرمي,0,0,al-Hims
38235,Sa'id bin al-Frj al-Blkhy,سعيد بن الفرج البلخي,0,856,Bulkh
38237,Sa'id bin al-Mughira al-Syad,سعيد بن المغيرة الصياد,0,0,Musaysa
38238,Sa'id bin al-Mughira al-Mwsly,سعيد بن المغيرة الموصلي,0,0,Musal
38240,Sa'id bin Y'aqub al-Talqany,سعيد بن يعقوب الطالقاني,0,859,
38242,Salmah bin Ahmed bin Slym,سلمة بن أحمد بن سليم,0,0,al-Hims
38244,Sulaiman bin Twbh al-Nhrwany,سليمان بن توبة النهرواني,0,877,
38246,Sulaiman bin Slm bin Sabq,سليمان بن سلم بن سابق,0,853,Bulkh
38247,Sulaiman bin Syf bin Yahya,سليمان بن سيف بن يحيى,0,886,
38249,Sulaiman bin 'Abdullah,سليمان بن عبد الله بن محمد,0,878,
38250,Sulaiman bin 'Abdul Hameed,سليمان بن عبد الحميد بن رافع,0,888,"al-Hims, Nisa'"
38251,Sulaiman bin 'Abdul Hameed,سليمان بن عبد الحميد,0,0,al-Hims
38252,Sulaiman bin 'Ubaidullah,سليمان بن عبيد الله الأنصاري,0,0,al-Raqqa
38253,Sulaiman bin Muhammad bin Sulaiman,سليمان بن محمد بن سليمان,0,0,al-Hims
38254,Sulaiman bin Mtr al-Nysabwry,سليمان بن مطر النيسابوري,0,0,Nisapur
38256,Sulaiman bin Mnswr al-Blkhy,سليمان بن منصور البلخي,0,0,"Bulkh, al-Ray"
38257,Snyd bin Da'ud al-Msysy Abu,سنيد بن داود المصيصي,0,842,Musaysa
38258,Sahl bin Ishaq bin Ibrahim,سهل بن إسحاق بن إبراهيم,0,0,al-Wasit
38259,Sahl bin Znjlh,سهل بن زنجلة,0,0,
38260,Sahl bin Salah bin Hkym,سهل بن صالح بن حكيم,0,0,Antioch
38261,Sahl bin Salah Abu,سهل بن صالح أبو معيوف,0,0,
38263,Swyd bin Sa'id bin Sahl,سويد بن سعيد بن سهل,0,855,
38265,Swyd bin Nsr bin Swyd,سويد بن نصر بن سويد,0,855,
38266,Shadh bin Yahya al-Wasty,شاذ بن يحيى الواسطي,0,0,al-Wasit
38267,Shadh bin Yahya,شاذ بن يحيى,0,0,Khurasan
38269,Sh'yb bin Ayoub bin,شعيب بن أيوب,0,876,Wasit
38270,Sh'yb bin Yusuf al-Nsa'iy,شعيب بن يوسف النسائي أبو عمرو,0,0,Nisa'
38271,Sa'd bin 'Ubaid al-Bjly,صاعد بن عبيد البجلي أبو محمد,0,0,
38272,Salah bin Rzyq,صالح بن رزيق,0,0,al-Ray
38273,Salah bin Ziyad bin 'Abdullah al-Susi,صالح بن زياد بن عبد الله السوسي,0,876,al-Raqqa
38274,Salah bin Muhammad bin Yahya,صالح بن محمد بن يحيى بن سعيد,0,0,
38276,Salah bin Mhran al-Shybany,صالح بن مهران الشيباني مولاهم أبو سفيان,0,0,Asbahan
38277,Salah bin al-Hythm al-Wasty,صالح بن الهيثم الواسطي أبو شعيب الصيرفي,0,0,al-Wasit
38279,Safwan bin 'Amr,صفوان بن عمرو,0,0,al-Hims
38280,al-Dahhak bin 'Uthman bin al-Dahhak ا,لضحاك بن عثمان بن الضحاك بن عثمان,0,622,
38281,al-Dhak bin 'Uthman ا,لضحاك بن عثمان,0,0,
38282,Dmrh bin Habib al-Mqdsy,ضمرة بن حبيب المقدسي,0,0,
38283,Tlyq bin Muhammad bin al-Skn,طليق بن محمد بن السكن بن مروان,0,0,al-Wasit
38284,'Aabad bin Ziyad bin Musa,عباد بن زياد بن موسى الأسدي الساجي,0,0,
38285,'Abbas bin al-Husain Qady,عباس بن الحسين قاضي الري,0,0,al-Ray
38286,'Abbas bin 'Abdullah,عباس بن عبد الله بن عباس بن السندي,0,0,Antioch
38287,'Abbas bin al-Fadl bin Zakariyya,عباس بن الفضل بن زكريا,0,886,
38288,al-'Abbas bin al-Walid bin Mazyad ا,لعباس بن الوليد بن مزيد,813,883,Beruit
38291,'Abdullah bin Ahmed bin Hanbal,عبد الله بن أحمد بن محمد بن حنبل,829,904,
38293,'Abdullah bin al-Jrah,عبد الله بن الجراح,0,854,Nisapur
38295,'Abdullah bin al-Jahm,عبد الله بن الجهم الرازي,0,0,Ray'
38298,'Abdullah bin Sa'd al-Dashtaki,عبد الله بن سعد بن عثمان الدشتكي,0,0,"Merv,  Ray'"
38299,'Abdullah bin Slym,عبد الله بن سليم الجزري أبو عبد,0,829,al-Raqqa
38300,'Abdullah bin Abd,عبد الله بن عبد الرحمن,0,0,
38301,'Abdullah bin Abd,عبد الله بن عبد الصمد بن أبي خداش,0,870,Musal
38302,'Abdullah bin Abd,عبد الله بن عبد المؤمن بن عثمان,0,0,"al-Ray, al-Wasit"
38304,'Abdullah bin 'Uthman,عبد الله بن عثمان بن عطاء بن أبي مسلم,0,0,"Khurasan, al-Ramla"
38306,'Abdullah bin 'Imran,عبد الله بن عمران,0,0,"Asbahan, al-Ray"
38307,'Abdullah bin Qrysh,عبد الله بن قريش البخاري,0,0,
38308,'Abdullah bin Muhammad bin Ishaq,عبد الله بن محمد بن إسحاق,0,0,Musal
38309,'Abdullah bin Muhammad bin Tamim,عبد الله بن محمد بن تميم,0,0,Musaysa
38310,'Abdullah bin Muhammad bin al-Rabi',عبد الله بن محمد الكرماني,0,0,"Khurasan, al-Musaysa"
38313,'Abdullah bin Muhammad bin 'Amr,عبد الله بن محمد بن عمرو,0,0,
38314,'Abdullah bin Muhammad bin Yahya al-Turs,عبد الله بن محمد بن يحيى الطرسوسي,0,0,
38315,'Abdullah bin Muhammad bin Yahya al-Khas,عبد الله بن محمد بن يحيى الخشاب,0,0,al-Ramla
38316,'Abdullah bin Mkhld,عبد الله بن مخلد,0,875,Nisapur
38318,'Abdullah bin Mnyr,عبد الله بن منير السرخسي,0,0,
38320,'Abdullah bin Yahya bin Maysara,عبد الله بن يحيى بن ميسرة,0,0,
38322,'Abdullah bin Yazid bin al-Salt,عبد الله بن يزيد بن الصلت,0,0,
38325,'Abdul Hameed bin Sa'id,عبد الحميد بن سعيد الثغري,0,0,
38326,'Abdul Hameed bin 'Umar,عبد الحميد بن عمر,0,0,
38327,'Abdul Hameed bin Muhammad,عبد الحميد بن محمد بن المستام,0,880,
38329,'Abdur Rahman bin Husayn,عبد الرحمن بن حسين الحنفي أبو الحسين,0,871,
38330,'Abdur Rahman bin Khalid al-Raqqi,عبد الرحمن بن خالد القطان الرقي,0,866,"al-Wasit, al-Raqqa"
38331,'Abdur Rahman bin Khlf,عبد الرحمن بن خلف بن عبد الرحمن,0,0,al-Hims
38334,'Abdur Rahman bin 'Ubaid,عبد الرحمن بن عبيد الله بن حكيم,0,0,
38335,'Abdur Rahman bin 'Ubaid,عبد الرحمن بن عبيد الله,0,0,
38336,'Abdur Rahman bin 'Ubaid,عبد الرحمن بن عبيد الله بن أحمد,0,0,
38337,'Abdur Rahman bin 'Umar,عبد الرحمن بن عمر بن يزيد بن كثير,0,865,"Asbahan, al-Ray"
38338,'Abdur Rahman bin Mqatl,عبد الرحمن بن مقاتل التستري,0,0,
38339,'Abdur Rahman bin Yonus,عبد الرحمن بن يونس بن محمد الرقي,0,861,al-Raqqa
38340,Abd al-Rzaq bin 'Umar,عبد الرزاق بن عمر,0,0,
38341,'Abdul Salam bin Salah,عبد السلام بن صالح أبو الصلت الهروى,0,0,Nisapur
38342,Abd al-Salam bin 'Asim,عبد السلام بن عاصم الجعفي الهسنجاني,0,0,
38343,Abd al-Smd bin Sulaiman,عبد الصمد بن سليمان بن أبي,0,861,Bulkh
38344,Abd al-Smd bin Abd,عبد الصمد بن عبد الوهاب الحضرمي,0,0,al-Hims
38345,'Abdul 'Aziz bin al-Sry,عبد العزيز بن السري,0,0,
38347,'Abdul 'Aziz bin Mnyb,عبد العزيز بن منيب,0,881,
38348,'Abdul 'Aziz bin Musa,عبد العزيز بن موسى بن روح اللاحوني,0,0,
38349,'Abdul 'Aziz bin Yahya bin Yusuf,عبد العزيز بن يحيى بن يوسف البكائي,0,850,Hiran
38350,Abd al-Ghfar bin al-Hakam,عبد الغفار بن الحكم الأموي مولاهم,0,833,
38351,Abd al-Ghfar bin Da'ud,عبد الغفار بن داود,0,0,
38352,'Abdul Malik bin Habib,عبد الملك بن حبيب المصيصي أبو مروان,0,0,Musaysa
38353,'Abdul Malik bin Habib,عبد الملك بن حبيب,0,854,
38354,'Abdul Malik bin al-Sbah,عبد الملك بن الصباح,0,0,
38355,'Abdul Malik bin Abd,عبد الملك بن عبد الحميد,0,888,al-Raqqa
38356,'Abdul Malik bin Muhammad,عبد الملك بن محمد بن أيمن,0,0,
38357,'Abdul Malik bin Mrwan,عبد الملك بن مروان,0,871,al-Raqqa
38358,Abd al-Wahd bin Salah,عبد الواحد بن صالح,0,0,
38360,Abd al-Warth bin 'Ubaid,عبد الوارث بن عبيد الله العتكي,0,854,
38361,Abd al-Whab bin al-Dhak,عبد الوهاب بن الضحاك بن أبان,0,860,"al-Ray, al-Hims"
38362,Abd al-Whab bin al-Dhak,عبد الوهاب بن الضحاك النيسابوري,0,0,Nisapur
38363,Abd al-Whab bin Njd'h,عبد الوهاب بن نجدة,0,847,
38365,'Ubda bin Sulaiman,عبدة بن سليمان المروزي,0,854,"Merv, al-Musaysa"
38366,Abd'h bin Abd al-Rhym,عبدة بن عبد الرحيم بن حسان,0,859,Damascus
38369,'Ubaidullah bin Fdalh,عبيد الله بن فضالة بن إبراهيم النسائي,0,856,Nisa'
38370,'Ubaidullah bin Fdalh,عبيد الله بن فضالة اللخمي,0,0,
38371,'Ubaidullah bin Muhammad al-'Aishi,عبيد الله بن محمد بن حفص العيشي,0,844,Basra
38372,'Ubaidullah bin Muhammad,عبيد الله بن محمد بن عبد الله,0,905,
38373,'Ubaidullah bin Aby,عبيد الله بن أبي الوزير,0,0,
38374,'Ubaidullah bin Yazid,عبيد الله بن يزيد بن إبراهيم,0,0,
38375,'Ubaid bin Aadm bin Aby,عبيد بن آدم بن أبي إياس العسقلاني,0,873,'Asqalan
38377,'Ubaid bin Hisham,عبيد بن هشام,0,0,
38378,'Ubaid bin Wky' bin al-Jrah,عبيد بن وكيع بن الجراح,0,0,
38379,'Atab bin Ziyad al-Khrasany,عتاب بن زياد الخراساني أبو عمرو المروزي,0,828,Khurasan
38380,'Utba bin Sa'id,عتبة بن سعيد,0,0,al-Hims
38381,'Utba bin 'Abdullah,عتبة بن عبد الله بن عتبة اليحمدي,0,859,
38383,'Uthman bin 'Abdullah,عثمان بن عبد الله بن محمد بن خرزاذ,0,895,al-Ray
38384,'Ali bin Ishaq al-Salmi,علي بن إسحاق السلمي,0,829,"Tirmidh, Merv, Darkan"
38385,'Ali bin Ishaq bin,علي بن إسحاق,0,852,
38386,'Ali bin Bkar,علي بن بكار,0,0,Musaysa
38387,'Ali bin Ja'far bin Muhammad,علي بن جعفر بن محمد بن علي,0,826,
38388,'Ali bin Harb bin Muhammad,علي بن حرب بن محمد بن علي,622,622,Musal
38389,'Ali bin Hrb bin Abd,علي بن حرب بن عبد الرحمن الجنديسابوري,0,873,
38391,'Ali bin al-Hasan bin Abi 'Isa,علي بن الحسن بن أبي عيسى الدرابجردي,0,823,Nisapur
38392,'Ali bin al-Hasan al-Hrthmy,علي بن الحسن الهرثمي,0,0,al-Ray
38393,'Ali bin al-Husain bin Ibrahim Ashkab,علي بن الحسين بن إبراهيم بن الحر أشكاب,0,876,
38394,'Ali bin al-Husain bin Hrb,علي بن الحسين بن حرب,0,932,Nisa'
38396,'Ali bin al-Husain al-Rqy,علي بن الحسين الرقي,0,865,al-Raqqa
38398,'Ali bin Hkym bin Zahr,علي بن حكيم بن زاهر الخراساني,0,850,Khurasan
38400,'Ali bin Da'ud bin Yazid,علي بن داود بن يزيد,0,886,
38401,'Ali bin Sa'id bin Jryr,علي بن سعيد بن جرير,0,0,"Nisa', Nisapur"
38402,'Ali bin Salmah bin 'Uqba,علي بن سلمة بن عقبة القرشي اللبقي,0,867,Nisapur
38403,'Ali bin Sahl bin Qadim,علي بن سهل بن قادم,0,876,"al-Ramla, Nisa'"
38404,'Ali bin Sahl,علي بن سهل,0,0,Mada'in
38405,'Ali bin 'Uthman bin Muhammad,علي بن عثمان بن محمد بن سعيد النفيلي,0,886,
38406,'Ali bin 'Isa al-Mkhrmy,علي بن عيسى المخرمي,0,848,al-Ray
38407,'Ali bin al-Mthna al-Thwy,علي بن المثنى الطهوي,0,871,
38408,'Ali bin al-Mthna bin Yahya,علي بن المثنى بن يحيى,0,0,Musal
38409,'Ali bin Muhammad bin Ishaq al-Tanafasi,علي بن محمد بن إسحاق الطنافسي,0,850,
38410,'Ali bin Muhammad b. 'Ali b. Abi al-Mada,علي بن محمد بن علي بن أبي المضاء,0,0,Musaysa
38411,'Ali bin Musa bin Ja'far bin Muhammad,علي بن موسى بن جعفر بن محمد الرضي,0,819,"Medina,  Basra"
38412,'Ali bin Maymun al-Rqy,علي بن ميمون الرقي,0,861,al-Raqqa
38414,'Ali bin Hashim bin Mrzwq,علي بن هاشم بن مرزوق الهاشمي,0,0,
38416,Amar bin al-Hasan,عمار بن الحسن,0,857,Nisa'
38417,Amar bin Khalid bin Yazid,عمار بن خالد بن يزيد بن دينار,0,875,al-Wasit
38418,Amar bin Talwt bin 'Aabad,عمار بن طالوت بن عباد الجحدري,0,0,
38419,'Umar bin Hafs bin 'Umar,عمر بن حفص بن عمر بن سعد,0,861,
38420,'Umar bin al-Khtab al-Sjstany,عمر بن الخطاب السجستاني,0,966,
38421,'Umar bin Shbyb al-Wasty,عمر بن شبيب الواسطي,0,0,al-Wasit
38422,'Umar bin 'Abdul Malik,عمر بن عبد الملك بن حكيم الطائي,0,0,al-Hims
38423,'Umar bin 'Uthman bin 'Asim,عمر بن عثمان بن عاصم بن صهيب,0,0,al-Wasit
38424,'Umar bin Hisham al-Nswy,عمر بن هشام النسوي,0,0,al-Ray
38425,'Amr bin Hmad al-Bdy,عمرو بن حماد العبدي,0,0,
38426,'Amr bin Rafa'i al-Qazwayni,عمرو بن رافع بن الفرات القزويني,0,852,Qazwayn
38428,'Amr bin 'Abdullah,عمرو بن عبد الله بن حنش,0,865,
38429,'Amr bin 'Uthman bin Sa'id bin Kahtir,عمرو بن عثمان بن سعيد بن كثير,622,865,al-Hims
38430,'Amr bin 'Uthman bin Syar,عمرو بن عثمان بن سيار الكلابي,0,835,al-Raqqa
38431,'Amr bin Qtybh al-Swry,عمرو بن قتيبة الصوري,0,0,
38432,'Amr bin Qst,عمرو بن قسط,0,848,al-Raqqa
38433,'Amr bin Mnswr al-Nsa'iy,عمرو بن منصور النسائي أبو سعيد,0,0,Nisa'
38434,'Amr bin Hisham,عمرو بن هشام,0,860,
38435,'Amr bin Yahya bin al-Harith,عمرو بن يحيى بن الحارث الحمصي,0,0,al-Hims
38436,'Amr bin Yazid Abu,عمرو بن يزيد,0,0,
38437,'Imran bin Bakar al-Kula'i,عمران بن بكار الكلاعي,0,885,al-Hims
38438,al-Wam bin 'Aabad bin al-Wam ا,لعوام بن عباد بن العوام الواسطي الكلابي,0,0,al-Wasit
38439,al-'Ala' bin Salah al-Nysabwry ا,لعلاء بن صالح النيسابوري,0,0,Nisapur
38440,al-'Ala' bin Muslimh bin 'Uthman ا,لعلاء بن مسلمة بن عثمان,0,0,
38441,'Isa bin Ahmed bin 'Isa,عيسى بن أحمد بن عيسى بن وردان,0,970,"'Asqalan, 'Asqalan, Bulkh"
38442,'Isa bin Abi 'Isa,عيسى بن أبي عيسى,0,0,al-Hims
38443,'Isa bin Muhammad bin al-Nahas,عيسى بن محمد بن النحاس,0,871,al-Ramla
38445,'Isa bin Yonus bin Aban,عيسى بن يونس بن أبان,0,0,al-Ramla
38446,'Isa bin Yonus al-Tarsusi,عيسى بن يونس الطرسوسي,0,0,
38447,Fdalh bin Ibrahim al-Tymy,فضالة بن إبراهيم التيمي أبو إبراهيم,0,0,Nisa'
38449,al-Fadl bin Mqatl al-Azdy ا,لفضل بن مقاتل الأزدي أبو مقاتل البلخي,0,0,Bulkh
38451,al-Qasim bin Ahmed bin Bashr ا,لقاسم بن أحمد بن بشر بن معروف,0,0,
38452,al-Qasim bin Salam al-Mrwzy ا,لقاسم بن سلام المروزي,0,0,
38453,al-Qasim bin Abd al-Whab ا,لقاسم بن عبد الوهاب الصوري,0,0,
38454,al-Qasim bin 'Isa bin Ibrahim ا,لقاسم بن عيسى بن إبراهيم الطائي الواسطي,0,855,al-Wasit
38455,al-Qasim bin 'Isa bin Idrys ا,لقاسم بن عيسى بن إدريس,0,841,
38456,al-Qasim bin Kathir bin al-N'man ا,لقاسم بن كثير بن النعمان الإسكندراني,0,836,Alexandria
38457,al-Qasim bin al-Lyth bin Msrwr ا,لقاسم بن الليث بن مسرور,0,917,
38458,al-Qasim bin Muhammad bin Hmyd ا,لقاسم بن محمد بن حميد,0,844,
38460,Qrysh bin 'Abdur Rahman,قريش بن عبد الرحمن,0,0,
